AveragePrice,Total Volume,type,region,month
1.55,27489.48,1,8,4
1.3,88346.47,1,8,4
1.65,21064.17,1,8,4
1.66,15545.06,1,8,3
1.67,16076.52,1,8,3
1.64,15001.33,1,8,3
1.62,16545.05,1,8,3
1.82,11842.47,1,8,3
1.83,10235.09,1,8,2
1.81,10575.65,1,8,2
1.78,9910.84,1,8,2
1.52,14391.05,1,8,2
1.83,10951.51,1,8,1
1.81,12499.87,1,8,1
1.79,12915.74,1,8,1
1.49,17723.17,1,8,1
1.43,7088.36,1,9,12
1.47,7113.17,1,9,12
1.32,8699.18,1,9,12
1.48,8656.18,1,9,12
1.5,7189.95,1,9,11
1.36,8662.14,1,9,11
1.2,8896.59,1,9,11
1.3,10407.9,1,9,11
1.61,9499.24,1,9,11
1.56,10526.95,1,9,10
1.5,12023.56,1,9,10
1.66,9860.75,1,9,10
1.54,10231.74,1,9,10
1.46,10508.73,1,9,9
1.58,12915.37,1,9,9
1.59,14448.15,1,9,9
1.62,15010.83,1,9,9
1.56,14000.96,1,9,8
1.58,14963.77,1,9,8
1.66,15095.2,1,9,8
1.59,14774.26,1,9,8
1.62,15286.4,1,9,8
1.63,15050.08,1,9,7
1.66,14741.72,1,9,7
1.56,14507.57,1,9,7
1.59,15077.62,1,9,7
1.49,12523.04,1,9,6
1.39,13791.64,1,9,6
1.34,15445.59,1,9,6
1.46,12893.69,1,9,6
1.47,14240.44,1,9,5
1.48,14589.17,1,9,5
1.27,16389.19,1,9,5
1.43,15989.61,1,9,5
1.42,14145.51,1,9,5
1.36,16289.6,1,9,4
1.46,15386.2,1,9,4
1.49,13607.83,1,9,4
1.22,16010.39,1,9,4
1.27,13809.65,1,9,3
1.25,13781.05,1,9,3
1.22,12310.3,1,9,3
1.17,13070.44,1,9,3
1.24,10963.48,1,9,3
1.23,11254.29,1,9,2
1.22,10742.08,1,9,2
1.24,10351.99,1,9,2
1.19,10707.5,1,9,2
1.26,10191.82,1,9,1
1.37,10051.4,1,9,1
1.32,11313.77,1,9,1
1.34,8764.33,1,9,1
1.53,2970.79,1,10,12
1.67,2002.61,1,10,12
1.59,2253.92,1,10,12
1.52,3535.8,1,10,12
1.48,3305.78,1,10,11
1.48,3636.86,1,10,11
1.48,3595.02,1,10,11
1.4,4144.82,1,10,11
1.47,3834.42,1,10,11
1.44,4010.32,1,10,10
1.36,4135.76,1,10,10
1.27,4403.09,1,10,10
1.49,3592.22,1,10,10
1.67,2404.66,1,10,9
1.82,2435.16,1,10,9
1.74,3900.18,1,10,9
1.64,5450.41,1,10,9
1.48,5070.79,1,10,8
1.66,4806.35,1,10,8
2.08,3554.43,1,10,8
1.98,3184.94,1,10,8
1.8,2749.93,1,10,8
1.31,4288.7,1,10,7
1.46,4349.0,1,10,7
1.01,6269.43,1,10,7
1.31,5903.4,1,10,7
1.35,4816.89,1,10,6
1.35,5347.37,1,10,6
1.5,4520.37,1,10,6
1.21,6028.43,1,10,6
1.49,5950.91,1,10,5
1.51,5360.41,1,10,5
1.21,4754.7,1,10,5
0.81,29694.82,1,10,5
0.89,28020.38,1,10,5
1.57,4883.55,1,10,4
1.47,4844.5,1,10,4
1.66,4628.41,1,10,4
1.38,5289.64,1,10,4
1.79,3464.77,1,10,3
1.91,2294.07,1,10,3
1.65,3385.11,1,10,3
1.84,4518.71,1,10,3
1.86,4054.67,1,10,3
1.79,3933.81,1,10,2
1.64,4283.56,1,10,2
1.78,3483.64,1,10,2
1.63,4215.96,1,10,2
1.67,4847.86,1,10,1
1.84,4027.45,1,10,1
1.68,4193.17,1,10,1
1.44,3930.94,1,10,1
1.33,10860.07,1,11,12
1.38,11128.3,1,11,12
1.43,12224.14,1,11,12
1.48,10458.62,1,11,12
1.46,9412.9,1,11,11
1.46,10812.09,1,11,11
1.36,11640.14,1,11,11
1.46,11147.93,1,11,11
1.41,12250.82,1,11,11
1.48,13258.61,1,11,10
1.39,11010.45,1,11,10
1.48,10647.39,1,11,10
1.49,10751.69,1,11,10
1.48,12224.81,1,11,9
1.47,12513.98,1,11,9
1.48,12704.71,1,11,9
1.46,12941.48,1,11,9
1.36,14317.26,1,11,8
1.36,17429.71,1,11,8
1.45,13268.55,1,11,8
1.4,16702.43,1,11,8
1.31,12992.93,1,11,8
1.14,12801.03,1,11,7
1.29,11881.44,1,11,7
1.27,11076.72,1,11,7
1.3,13234.04,1,11,7
1.33,11792.51,1,11,6
1.37,9936.12,1,11,6
1.35,9881.65,1,11,6
1.35,9019.0,1,11,6
1.38,9882.68,1,11,5
1.36,12809.78,1,11,5
1.35,11092.7,1,11,5
1.39,10242.6,1,11,5
1.37,6568.67,1,11,5
1.34,9855.14,1,11,4
1.35,12054.84,1,11,4
1.39,11119.47,1,11,4
1.36,11720.06,1,11,4
1.36,9162.06,1,11,3
1.29,13176.92,1,11,3
1.34,11922.76,1,11,3
1.39,8557.95,1,11,3
1.29,17267.84,1,11,3
1.38,15485.45,1,11,2
1.41,10958.57,1,11,2
1.35,10315.32,1,11,2
1.24,12276.58,1,11,2
1.34,11247.71,1,11,1
1.28,12634.71,1,11,1
1.35,12126.63,1,11,1
1.35,9895.96,1,11,1
1.43,23728.62,1,12,12
1.35,27173.38,1,12,12
1.36,24285.79,1,12,12
0.92,41324.9,1,12,12
0.88,56722.58,1,12,11
1.39,23094.34,1,12,11
1.33,23789.01,1,12,11
1.14,55351.03,1,12,11
1.26,29803.99,1,12,11
1.27,30032.31,1,12,10
1.3,25827.35,1,12,10
1.28,24738.5,1,12,10
1.25,28692.21,1,12,10
1.35,32925.13,1,12,9
1.36,25808.98,1,12,9
1.36,26282.03,1,12,9
1.43,27271.95,1,12,9
1.45,25122.55,1,12,8
1.46,37948.74,1,12,8
1.45,32252.93,1,12,8
1.44,34888.66,1,12,8
1.43,31424.93,1,12,8
1.43,28284.23,1,12,7
1.45,25375.78,1,12,7
1.44,27100.8,1,12,7
1.42,33660.46,1,12,7
1.44,30625.69,1,12,6
1.43,31954.94,1,12,6
1.44,33994.64,1,12,6
1.44,30890.93,1,12,6
1.43,33855.74,1,12,5
1.43,36082.44,1,12,5
1.22,45514.57,1,12,5
1.23,46949.06,1,12,5
1.03,139212.26,1,12,5
1.03,125507.76,1,12,4
1.44,23563.42,1,12,4
1.42,23701.5,1,12,4
1.42,34432.77,1,12,4
1.44,29105.69,1,12,3
1.39,29621.9,1,12,3
1.12,68533.2,1,12,3
1.09,70858.71,1,12,3
1.27,36086.54,1,12,3
1.4,24794.39,1,12,2
1.44,19660.58,1,12,2
1.4,22798.51,1,12,2
1.29,27527.63,1,12,2
1.33,22502.5,1,12,1
1.1,42234.91,1,12,1
1.28,30682.77,1,12,1
1.42,22480.07,1,12,1
1.61,6834.42,1,13,12
1.8,4973.92,1,13,12
1.53,5677.68,1,13,12
1.8,7059.51,1,13,12
1.81,5837.79,1,13,11
1.84,6871.97,1,13,11
1.84,6564.71,1,13,11
1.74,6908.14,1,13,11
1.85,8109.3,1,13,11
1.8,7895.81,1,13,10
1.65,7791.34,1,13,10
1.61,7509.74,1,13,10
1.81,7271.25,1,13,10
1.71,7891.05,1,13,9
1.86,7310.16,1,13,9
1.81,8304.32,1,13,9
1.47,10957.17,1,13,9
1.32,11583.26,1,13,8
1.43,13232.79,1,13,8
1.74,10631.12,1,13,8
1.85,5912.34,1,13,8
1.66,7273.85,1,13,8
1.28,12186.97,1,13,7
1.24,11938.2,1,13,7
1.01,14131.07,1,13,7
1.47,10676.71,1,13,7
1.56,8432.66,1,13,6
1.64,9992.2,1,13,6
1.37,10756.77,1,13,6
1.28,12366.2,1,13,6
1.55,9908.64,1,13,5
1.61,7900.21,1,13,5
1.34,6214.56,1,13,5
1.09,16805.16,1,13,5
1.37,10694.75,1,13,5
1.63,8147.68,1,13,4
1.59,8122.45,1,13,4
1.72,7736.69,1,13,4
1.51,8978.08,1,13,4
1.74,6650.29,1,13,3
1.78,5649.34,1,13,3
1.49,9162.43,1,13,3
1.83,8433.78,1,13,3
1.92,7174.35,1,13,3
1.85,7176.69,1,13,2
1.82,7038.51,1,13,2
1.86,6499.18,1,13,2
1.55,8707.92,1,13,2
1.62,8703.74,1,13,1
1.9,7656.72,1,13,1
1.87,6926.75,1,13,1
1.7,7446.43,1,13,1
1.67,2010.73,1,14,12
1.66,1991.44,1,14,12
1.55,2093.11,1,14,12
1.64,1643.19,1,14,12
1.66,1497.39,1,14,11
1.66,1602.88,1,14,11
1.65,1663.16,1,14,11
1.64,1629.69,1,14,11
1.6,1640.89,1,14,11
1.57,1980.42,1,14,10
1.61,2146.0,1,14,10
1.74,1653.86,1,14,10
1.69,1708.12,1,14,10
1.68,2137.67,1,14,9
1.69,1837.03,1,14,9
1.68,1932.15,1,14,9
1.68,2320.11,1,14,9
1.68,2584.14,1,14,8
1.49,4417.82,1,14,8
1.64,2787.28,1,14,8
1.76,2882.04,1,14,8
1.63,2807.04,1,14,8
1.86,1070.6,1,14,7
1.9,1028.63,1,14,7
1.86,1328.38,1,14,7
1.84,1296.65,1,14,7
1.92,1206.53,1,14,6
1.93,1235.29,1,14,6
1.8,1571.89,1,14,6
1.7,1083.03,1,14,6
1.85,1082.52,1,14,5
1.83,1417.63,1,14,5
1.85,1338.84,1,14,5
1.22,4550.92,1,14,5
1.61,1377.24,1,14,5
1.79,1369.82,1,14,4
1.59,1377.1,1,14,4
1.86,823.5,1,14,4
1.83,934.95,1,14,4
1.87,1005.21,1,14,3
2.01,683.76,1,14,3
1.87,1329.82,1,14,3
1.78,1175.95,1,14,3
1.84,849.44,1,14,3
1.89,950.14,1,14,2
1.88,787.72,1,14,2
1.79,1083.77,1,14,2
1.98,769.05,1,14,2
2.01,711.52,1,14,1
1.88,706.15,1,14,1
1.87,761.86,1,14,1
1.6,1012.61,1,14,1
1.49,66775.85,1,15,12
1.55,62669.16,1,15,12
1.53,65341.66,1,15,12
1.6,71502.74,1,15,12
1.61,59169.17,1,15,11
1.57,67773.07,1,15,11
1.54,72434.15,1,15,11
1.54,77222.36,1,15,11
1.59,75586.78,1,15,11
1.58,77066.63,1,15,10
1.6,75238.38,1,15,10
1.6,69918.93,1,15,10
1.67,70410.49,1,15,10
1.66,70809.98,1,15,9
1.68,75306.07,1,15,9
1.67,83530.33,1,15,9
1.61,95931.87,1,15,9
1.56,96236.54,1,15,8
1.59,107306.08,1,15,8
1.72,92086.0,1,15,8
1.7,84089.07,1,15,8
1.64,82380.97,1,15,8
1.5,87348.95,1,15,7
1.48,81489.76,1,15,7
1.4,88179.72,1,15,7
1.54,86288.07,1,15,7
1.59,71801.27,1,15,6
1.62,72563.98,1,15,6
1.58,80790.46,1,15,6
1.55,81945.35,1,15,6
1.65,79819.77,1,15,5
1.66,79844.57,1,15,5
1.44,82513.95,1,15,5
1.13,171746.76,1,15,5
1.22,143144.15,1,15,5
1.55,92616.45,1,15,4
1.57,85825.52,1,15,4
1.42,149583.28,1,15,4
1.51,81495.39,1,15,4
1.62,64282.45,1,15,3
1.63,56818.47,1,15,3
1.55,65534.87,1,15,3
1.6,74152.81,1,15,3
1.69,61260.09,1,15,3
1.68,56569.37,1,15,2
1.65,58236.29,1,15,2
1.64,58545.6,1,15,2
1.53,63248.58,1,15,2
1.63,59906.52,1,15,1
1.73,57646.9,1,15,1
1.69,58061.65,1,15,1
1.54,61615.1,1,15,1
1.45,5828.38,1,16,12
2.09,2787.93,1,16,12
2.0,4330.23,1,16,12
1.3,4854.67,1,16,12
1.4,3109.42,1,16,11
1.47,2236.04,1,16,11
1.92,1200.0,1,16,11
1.99,1162.68,1,16,11
2.02,971.81,1,16,11
1.79,1446.07,1,16,10
1.48,3139.5,1,16,10
1.49,2449.56,1,16,10
2.02,1188.82,1,16,10
2.24,1140.95,1,16,9
1.94,1558.39,1,16,9
1.84,2056.82,1,16,9
1.68,3559.45,1,16,9
1.73,2421.86,1,16,8
1.7,2826.08,1,16,8
1.88,1721.57,1,16,8
1.69,3079.23,1,16,8
1.96,2728.36,1,16,8
2.06,1397.24,1,16,7
1.92,3151.22,1,16,7
1.92,1267.44,1,16,7
2.01,1841.62,1,16,7
1.85,3388.83,1,16,6
1.9,3072.73,1,16,6
1.83,3495.22,1,16,6
1.84,3485.54,1,16,6
1.83,3046.57,1,16,5
1.84,4440.45,1,16,5
1.88,3850.2,1,16,5
1.78,4998.64,1,16,5
1.84,3547.22,1,16,5
1.81,3339.18,1,16,4
1.88,2901.35,1,16,4
1.79,4127.83,1,16,4
1.75,3315.89,1,16,4
1.79,3705.26,1,16,3
2.09,1169.94,1,16,3
1.72,2403.77,1,16,3
1.6,6095.01,1,16,3
1.74,3063.7,1,16,3
1.68,3400.24,1,16,2
1.65,4701.71,1,16,2
1.67,3408.2,1,16,2
1.65,3796.16,1,16,2
1.8,2171.91,1,16,1
1.94,1355.5,1,16,1
1.65,3882.88,1,16,1
1.68,2896.72,1,16,1
2.32,5526.5,1,17,12
2.24,3998.59,1,17,12
2.34,6923.91,1,17,12
2.16,2739.09,1,17,12
2.33,1632.72,1,17,11
2.31,2318.13,1,17,11
2.23,2428.95,1,17,11
2.14,2878.54,1,17,11
1.96,4177.83,1,17,11
1.98,3885.53,1,17,10
2.18,2420.25,1,17,10
2.27,2819.11,1,17,10
2.3,2855.32,1,17,10
2.41,4559.35,1,17,9
2.31,2700.77,1,17,9
2.36,2868.18,1,17,9
2.37,4058.62,1,17,9
2.33,2641.01,1,17,8
2.31,2928.46,1,17,8
2.39,3753.16,1,17,8
2.31,5078.46,1,17,8
2.42,2676.3,1,17,8
2.39,2606.3,1,17,7
2.45,2960.69,1,17,7
2.38,2843.66,1,17,7
2.4,4295.54,1,17,7
2.31,2790.4,1,17,6
2.4,3776.07,1,17,6
2.25,3551.66,1,17,6
2.34,3478.25,1,17,6
2.24,3193.41,1,17,5
2.36,3550.25,1,17,5
2.3,3485.39,1,17,5
2.31,4484.97,1,17,5
1.55,6372.85,1,17,5
2.24,2843.96,1,17,4
2.27,3253.43,1,17,4
2.16,3828.42,1,17,4
2.18,2789.49,1,17,4
2.27,2220.8,1,17,3
2.18,2848.49,1,17,3
2.26,2727.38,1,17,3
2.18,3286.02,1,17,3
2.17,3050.04,1,17,3
2.38,4834.37,1,17,2
2.13,2753.92,1,17,2
2.37,5223.36,1,17,2
1.54,6084.48,1,17,2
2.21,1920.19,1,17,1
2.35,2552.09,1,17,1
2.28,3463.61,1,17,1
2.32,4801.1,1,17,1
1.31,10598.3,1,18,12
1.27,9253.24,1,18,12
1.35,11494.89,1,18,12
1.49,8216.98,1,18,12
1.51,7442.68,1,18,11
1.5,8158.36,1,18,11
1.5,9857.51,1,18,11
1.44,10027.49,1,18,11
1.49,9377.04,1,18,11
1.48,11445.39,1,18,10
1.48,10652.02,1,18,10
1.48,10674.23,1,18,10
1.48,10800.6,1,18,10
1.47,12416.96,1,18,9
1.47,11781.86,1,18,9
1.41,13561.23,1,18,9
1.36,9622.66,1,18,9
1.22,14045.27,1,18,8
1.26,10518.1,1,18,8
1.35,9699.79,1,18,8
1.29,14996.12,1,18,8
1.17,9952.84,1,18,8
1.19,13059.01,1,18,7
1.21,10487.18,1,18,7
1.17,11741.87,1,18,7
1.17,12717.2,1,18,7
1.21,10531.95,1,18,6
1.22,11429.63,1,18,6
1.21,10464.45,1,18,6
1.19,10773.86,1,18,6
1.23,9890.95,1,18,5
1.26,12358.51,1,18,5
1.25,11026.61,1,18,5
1.28,10725.46,1,18,5
1.26,8532.45,1,18,5
1.26,12066.11,1,18,4
1.26,13856.85,1,18,4
1.26,12380.68,1,18,4
1.25,11676.65,1,18,4
1.24,9207.99,1,18,3
1.24,11997.73,1,18,3
1.27,12371.76,1,18,3
1.31,9212.46,1,18,3
1.2,11760.53,1,18,3
1.26,10792.32,1,18,2
1.29,10569.83,1,18,2
1.25,9077.59,1,18,2
1.15,12285.76,1,18,2
1.24,11398.91,1,18,1
1.2,9979.64,1,18,1
1.26,7561.0,1,18,1
1.22,8938.32,1,18,1
1.49,1726.25,1,19,12
1.61,1601.29,1,19,12
1.35,2068.47,1,19,12
1.31,2106.77,1,19,12
1.52,1156.05,1,19,11
1.57,1767.58,1,19,11
1.54,1895.06,1,19,11
1.57,1710.38,1,19,11
1.55,1906.4,1,19,11
1.62,2147.79,1,19,10
1.46,2390.65,1,19,10
1.4,2030.12,1,19,10
1.53,2167.25,1,19,10
1.66,1713.63,1,19,9
1.7,1959.56,1,19,9
1.64,2512.58,1,19,9
1.62,2794.65,1,19,9
1.66,2883.1,1,19,8
1.69,2858.31,1,19,8
1.79,2309.83,1,19,8
1.77,2318.61,1,19,8
1.65,2024.18,1,19,8
1.11,2998.88,1,19,7
0.99,3286.32,1,19,7
1.19,3105.97,1,19,7
1.11,2935.57,1,19,7
1.58,1529.5,1,19,6
1.8,1591.6,1,19,6
1.57,2144.0,1,19,6
1.45,2005.12,1,19,6
1.56,2305.49,1,19,5
1.65,2362.64,1,19,5
1.19,2363.41,1,19,5
1.08,4169.57,1,19,5
1.3,2258.1,1,19,5
1.69,1798.92,1,19,4
1.78,2011.47,1,19,4
1.76,1912.15,1,19,4
1.49,2029.52,1,19,4
1.81,1169.48,1,19,3
1.95,964.25,1,19,3
1.78,1313.43,1,19,3
1.69,2205.12,1,19,3
1.79,1625.01,1,19,3
1.87,1563.5,1,19,2
1.77,1601.74,1,19,2
1.68,2086.14,1,19,2
1.69,1565.24,1,19,2
1.78,1221.24,1,19,1
1.96,1083.8,1,19,1
1.83,1410.31,1,19,1
1.63,1780.6,1,19,1
1.82,1754.98,1,20,12
1.83,1742.99,1,20,12
1.9,1478.7,1,20,12
1.76,2080.56,1,20,12
1.87,1303.04,1,20,11
1.9,1640.06,1,20,11
1.88,1954.57,1,20,11
1.83,1746.27,1,20,11
1.82,2109.04,1,20,11
1.89,2089.47,1,20,10
2.26,2167.37,1,20,10
2.11,2605.97,1,20,10
2.14,1808.46,1,20,10
2.31,1592.71,1,20,9
2.11,1557.89,1,20,9
2.18,1722.33,1,20,9
2.07,2016.06,1,20,9
1.93,2451.63,1,20,8
1.82,3056.14,1,20,8
1.69,3621.53,1,20,8
2.19,2058.04,1,20,8
2.21,1979.87,1,20,8
1.83,2841.57,1,20,7
1.63,3597.52,1,20,7
1.91,3753.82,1,20,7
1.87,1787.44,1,20,7
1.95,1774.27,1,20,6
1.92,1989.25,1,20,6
1.88,2208.88,1,20,6
1.64,4115.46,1,20,6
1.83,2053.94,1,20,5
1.83,2450.71,1,20,5
1.75,2470.94,1,20,5
1.81,2281.85,1,20,5
1.82,2078.99,1,20,5
1.88,2003.04,1,20,4
1.82,2076.77,1,20,4
1.89,1890.99,1,20,4
1.81,1885.9,1,20,4
1.76,2214.84,1,20,3
1.78,2186.64,1,20,3
1.86,1891.49,1,20,3
1.81,2221.57,1,20,3
1.75,2076.28,1,20,3
1.77,1863.24,1,20,2
1.82,1758.64,1,20,2
1.71,2242.67,1,20,2
1.76,1591.75,1,20,2
1.88,1140.32,1,20,1
1.82,1403.1,1,20,1
1.91,1248.89,1,20,1
1.81,1381.31,1,20,1
1.94,4595.5,1,21,12
1.99,4921.37,1,21,12
1.89,5606.22,1,21,12
1.97,4459.56,1,21,12
2.17,3996.06,1,21,11
2.03,4731.93,1,21,11
2.05,4981.33,1,21,11
1.96,5599.48,1,21,11
1.88,5003.8,1,21,11
2.16,4222.62,1,21,10
2.21,4420.01,1,21,10
2.22,4355.33,1,21,10
2.31,4655.07,1,21,10
1.85,5756.8,1,21,9
2.4,3413.65,1,21,9
2.34,3783.2,1,21,9
2.14,6723.56,1,21,9
1.75,8160.56,1,21,8
1.62,8676.7,1,21,8
1.63,8549.47,1,21,8
1.82,7773.81,1,21,8
1.8,9065.72,1,21,8
1.85,6775.02,1,21,7
1.92,5058.93,1,21,7
2.09,4999.62,1,21,7
1.6,10492.77,1,21,7
1.54,11098.01,1,21,6
1.51,11225.55,1,21,6
1.44,10351.7,1,21,6
1.43,10804.37,1,21,6
1.35,11467.23,1,21,5
1.33,12299.69,1,21,5
1.35,12470.02,1,21,5
1.34,10511.94,1,21,5
1.41,10168.54,1,21,5
1.76,12433.98,1,21,4
1.43,10527.86,1,21,4
1.56,8894.91,1,21,4
1.67,9356.12,1,21,4
1.43,9469.98,1,21,3
1.46,9021.37,1,21,3
1.89,4860.39,1,21,3
1.78,5910.67,1,21,3
1.61,7867.61,1,21,3
1.79,7179.44,1,21,2
1.79,6259.44,1,21,2
1.68,7138.01,1,21,2
1.6,7634.17,1,21,2
1.66,5758.68,1,21,1
1.63,6032.31,1,21,1
1.54,6144.55,1,21,1
1.5,6329.83,1,21,1
1.21,52474.67,1,22,12
1.11,53170.36,1,22,12
1.14,51913.12,1,22,12
1.23,43059.51,1,22,12
1.33,42934.45,1,22,11
1.34,45689.27,1,22,11
1.31,49201.89,1,22,11
1.42,48697.16,1,22,11
1.36,52815.97,1,22,11
1.41,48799.38,1,22,10
1.62,33737.71,1,22,10
1.72,28062.63,1,22,10
1.68,34443.27,1,22,10
1.51,38333.16,1,22,9
1.57,43450.79,1,22,9
1.66,45533.58,1,22,9
1.6,40540.88,1,22,9
1.58,40655.43,1,22,8
1.52,50234.03,1,22,8
1.55,39542.9,1,22,8
1.61,35630.99,1,22,8
1.63,40544.17,1,22,8
1.53,43803.78,1,22,7
1.56,41636.8,1,22,7
1.59,39171.61,1,22,7
1.46,56929.52,1,22,7
1.47,48421.15,1,22,6
1.46,45352.7,1,22,6
1.44,42369.24,1,22,6
1.42,44034.76,1,22,6
1.4,44605.56,1,22,5
1.42,49071.35,1,22,5
1.41,43907.34,1,22,5
1.39,42131.8,1,22,5
1.36,43115.31,1,22,5
1.4,44090.53,1,22,4
1.41,44688.56,1,22,4
1.39,43407.79,1,22,4
1.42,44984.85,1,22,4
1.42,35121.94,1,22,3
1.25,41439.59,1,22,3
1.42,32656.06,1,22,3
1.35,42280.47,1,22,3
1.14,60244.59,1,22,3
1.36,44972.88,1,22,2
1.43,41524.22,1,22,2
1.29,46991.12,1,22,2
1.12,50107.32,1,22,2
1.23,38078.07,1,22,1
1.29,43649.12,1,22,1
1.08,60232.63,1,22,1
1.25,54495.54,1,22,1
1.82,862.59,1,23,12
1.8,924.46,1,23,12
1.52,1111.9,1,23,12
1.19,1391.25,1,23,12
1.19,1491.28,1,23,11
1.87,1202.46,1,23,11
1.83,1155.99,1,23,11
1.68,1272.64,1,23,11
1.65,1156.12,1,23,11
1.64,1779.45,1,23,10
1.52,1696.6,1,23,10
1.65,1243.4,1,23,10
1.87,1155.28,1,23,10
1.79,1602.79,1,23,9
1.65,1974.52,1,23,9
1.69,1858.03,1,23,9
1.38,2450.75,1,23,9
1.44,2648.03,1,23,8
1.49,2726.65,1,23,8
1.52,2495.29,1,23,8
1.37,3003.82,1,23,8
1.37,2477.04,1,23,8
1.03,2995.57,1,23,7
1.18,2680.01,1,23,7
1.48,2290.3,1,23,7
1.49,2117.32,1,23,7
1.49,1744.67,1,23,6
1.46,2344.24,1,23,6
1.58,2093.17,1,23,6
1.24,2299.74,1,23,6
1.34,2103.36,1,23,5
1.51,2285.46,1,23,5
1.44,2132.11,1,23,5
1.04,3355.53,1,23,5
1.38,2038.99,1,23,5
1.67,1764.81,1,23,4
1.37,1687.21,1,23,4
1.42,1294.45,1,23,4
1.59,1517.39,1,23,4
1.63,1219.02,1,23,3
1.76,1030.98,1,23,3
1.65,1664.74,1,23,3
1.72,1541.79,1,23,3
1.65,1510.75,1,23,3
1.67,1347.62,1,23,2
1.75,1201.07,1,23,2
1.61,1438.14,1,23,2
1.55,1336.46,1,23,2
1.68,1201.46,1,23,1
1.79,1106.86,1,23,1
1.79,1435.48,1,23,1
1.48,1395.75,1,23,1
1.57,1155.71,1,24,12
1.5,1563.02,1,24,12
1.5,1366.32,1,24,12
1.49,1054.07,1,24,12
1.51,1203.52,1,24,11
1.11,657.96,1,24,11
1.44,2707.87,1,24,11
1.59,84.56,1,24,11
1.5,1955.27,1,24,11
1.5,1484.89,1,24,10
1.51,901.53,1,24,10
1.51,1780.24,1,24,10
1.5,1584.01,1,24,10
1.5,821.99,1,24,9
1.47,1843.74,1,24,9
1.43,1005.8,1,24,9
1.47,1962.43,1,24,9
1.47,1358.02,1,24,8
1.5,1059.21,1,24,8
1.51,1164.87,1,24,8
1.5,1359.19,1,24,8
1.51,1015.04,1,24,8
1.48,571.4,1,24,7
1.45,792.97,1,24,7
1.56,1751.57,1,24,7
1.88,1766.19,1,24,7
1.86,1627.96,1,24,6
1.92,1415.1,1,24,6
1.81,2017.29,1,24,6
1.75,2094.36,1,24,6
1.72,2578.53,1,24,5
1.77,1811.7,1,24,5
1.79,2141.08,1,24,5
1.77,2184.05,1,24,5
1.35,4770.93,1,24,5
1.25,6631.49,1,24,4
1.61,2879.62,1,24,4
1.81,1877.52,1,24,4
1.86,1702.0,1,24,4
1.83,2723.62,1,24,3
1.82,1755.09,1,24,3
1.73,2478.0,1,24,3
1.69,2708.59,1,24,3
1.75,2035.58,1,24,3
1.92,1386.85,1,24,2
1.75,1791.51,1,24,2
1.72,2118.66,1,24,2
1.73,1767.3,1,24,2
1.84,1648.84,1,24,1
1.87,1459.37,1,24,1
1.85,1614.56,1,24,1
1.82,2288.44,1,24,1
1.6,51768.23,1,25,12
1.71,43696.22,1,25,12
1.68,46565.74,1,25,12
1.59,43426.6,1,25,12
1.5,45599.48,1,25,11
1.66,46456.92,1,25,11
1.7,45159.24,1,25,11
1.66,49231.83,1,25,11
1.61,54907.07,1,25,11
1.7,55916.99,1,25,10
1.66,57077.28,1,25,10
1.53,60162.15,1,25,10
1.73,53587.09,1,25,10
1.76,52253.69,1,25,9
1.72,54619.72,1,25,9
1.75,62767.95,1,25,9
1.67,74083.65,1,25,9
1.7,69033.16,1,25,8
1.7,74965.16,1,25,8
1.7,69867.41,1,25,8
1.65,81469.58,1,25,8
1.71,68742.23,1,25,8
1.52,67600.74,1,25,7
1.51,69690.43,1,25,7
1.51,72375.15,1,25,7
1.61,72541.61,1,25,7
1.62,67201.29,1,25,6
1.65,67376.23,1,25,6
1.6,75740.17,1,25,6
1.47,84677.56,1,25,6
1.44,89469.59,1,25,5
1.37,107181.78,1,25,5
1.24,130073.74,1,25,5
1.28,107735.95,1,25,5
1.34,102916.4,1,25,5
1.46,83253.18,1,25,4
1.51,84443.98,1,25,4
1.53,76027.78,1,25,4
1.65,68150.51,1,25,4
1.65,64688.75,1,25,3
1.53,57978.41,1,25,3
1.65,58939.14,1,25,3
1.62,73251.74,1,25,3
1.61,62339.44,1,25,3
1.4,75957.01,1,25,2
1.48,67813.61,1,25,2
1.58,64774.28,1,25,2
1.44,72159.84,1,25,2
1.63,54932.83,1,25,1
1.65,52559.1,1,25,1
1.52,65483.08,1,25,1
1.56,58065.35,1,25,1
1.62,3895.76,1,26,12
1.66,3764.64,1,26,12
1.53,4594.71,1,26,12
1.49,4204.87,1,26,12
1.21,5143.41,1,26,11
1.66,4282.27,1,26,11
1.65,4964.88,1,26,11
1.59,5305.71,1,26,11
1.63,4965.1,1,26,11
1.69,5077.17,1,26,10
1.66,4679.4,1,26,10
1.55,4976.32,1,26,10
1.75,5092.36,1,26,10
1.7,4352.18,1,26,9
1.74,4181.32,1,26,9
1.53,6742.51,1,26,9
1.31,8225.49,1,26,9
1.45,7100.18,1,26,8
1.36,7768.64,1,26,8
1.4,7201.85,1,26,8
1.43,7442.75,1,26,8
1.43,8082.85,1,26,8
1.15,9173.77,1,26,7
1.23,7731.85,1,26,7
1.28,7754.71,1,26,7
1.23,7148.26,1,26,7
1.47,5890.95,1,26,6
1.8,5259.46,1,26,6
1.76,4985.34,1,26,6
1.25,6725.04,1,26,6
1.55,4984.2,1,26,5
1.35,6578.36,1,26,5
1.55,6367.54,1,26,5
